,0,Model
0,1.161835966885853,"TimeGPT1 (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,1.1616201188290622,"TimeGPT1 (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,1.1621660491202814,"TimeGPT1 (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,1.1616144232219676,"TimeGPT1 (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,1.161973756201627,"TimeGPT1 (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
