,0,Model
0,0.7970887673797449,"CNN1 (RH, ETo)"
0,0.7346493498915451,"CNN1 (RH, ETo)"
0,0.7553803861279136,"CNN1 (RH, ETo)"
0,0.7297540751192774,"CNN1 (RH, ETo)"
0,0.736822765522585,"CNN1 (RH, ETo)"
