,0,Model
0,0.6156568467206109,"CNN1 (RH, ETo)"
0,0.7307849472744994,"CNN1 (RH, ETo)"
0,0.6364484413223225,"CNN1 (RH, ETo)"
0,0.7084600952596192,"CNN1 (RH, ETo)"
0,0.7092632796276885,"CNN1 (RH, ETo)"
