,0,Model
0,0.7145662946636353,"CNN1 (pr, ETo)"
0,0.7688734104711031,"CNN1 (pr, ETo)"
0,0.7063780516666643,"CNN1 (pr, ETo)"
0,0.7154840538172771,"CNN1 (pr, ETo)"
0,0.7056665915297582,"CNN1 (pr, ETo)"
