,0,Model
0,0.7473739914601579,"CNN1 (Rs, ETo)"
0,0.7611021880119856,"CNN1 (Rs, ETo)"
0,0.7636990153380309,"CNN1 (Rs, ETo)"
0,0.743961255853696,"CNN1 (Rs, ETo)"
0,0.736168032548013,"CNN1 (Rs, ETo)"
